date,bi
"Dec 11, 2013",41.676
"Dec 12, 2013",0
"Dec 13, 2013",45.41
"Dec 14, 2013",42.773
"Dec 15, 2013",44.744
"Dec 16, 2013",45.834
"Dec 17, 2013",45.128
"Dec 18, 2013",48.64
"Dec 19, 2013",68.823
"Dec 20, 2013",0
"Dec 21, 2013",0
"Dec 22, 2013",50.553
"Dec 23, 2013",42.541
"Dec 24, 2013",47.916
"Dec 25, 2013",44.182
"Dec 26, 2013",56.097
"Dec 27, 2013",53.254
"Dec 28, 2013",47.503
"Dec 29, 2013",42.455
"Dec 30, 2013",40.967
"Dec 31, 2013",44.278
"Jan 1, 2014",42.642
"Jan 2, 2014",55.817
"Jan 3, 2014",45.616
"Jan 4, 2014",61.827
"Jan 5, 2014",53.944
"Jan 6, 2014",53.694
"Jan 7, 2014",50.526
"Jan 8, 2014",52.187
"Jan 9, 2014",52.938
"Jan 10, 2014",57.552
"Jan 11, 2014",45.343
"Jan 12, 2014",55.657
"Jan 13, 2014",52.543
"Jan 14, 2014",52.921
"Jan 15, 2014",51.258
"Jan 16, 2014",48.665
"Jan 17, 2014",51.666
"Jan 18, 2014",41.187
"Jan 19, 2014",56.239
"Jan 20, 2014",49.212
"Jan 21, 2014",63.678
"Jan 22, 2014",51.477
"Jan 23, 2014",58.202
"Jan 24, 2014",67.519
"Jan 25, 2014",46.553
"Jan 26, 2014",56.914
"Jan 27, 2014",53.056
"Jan 28, 2014",48.951
"Jan 29, 2014",42.909
"Jan 30, 2014",73.009
"Jan 31, 2014",92.284
"Feb 1, 2014",0
"Feb 2, 2014",49.883
"Feb 3, 2014",0
"Feb 4, 2014",69.343
"Feb 5, 2014",42.188
"Feb 6, 2014",38.056
"Feb 7, 2014",55.811
"Feb 8, 2014",54.275
"Feb 9, 2014",56.436
"Feb 10, 2014",65.972
"Feb 11, 2014",54.388
"Feb 12, 2014",48.66
"Feb 13, 2014",57.064
"Feb 14, 2014",61.688
"Feb 15, 2014",60.435
"Feb 16, 2014",67.837
"Feb 17, 2014",59.355
"Feb 18, 2014",70.985
"Feb 19, 2014",74.539
"Feb 20, 2014",80.066
"Feb 21, 2014",69.197
"Feb 22, 2014",77.49
"Feb 23, 2014",70.809
"Feb 24, 2014",61.815
"Feb 25, 2014",63.333
"Feb 26, 2014",63.372
"Feb 27, 2014",75.787
"Feb 28, 2014",78.889
"Mar 1, 2014",0
"Mar 2, 2014",60.336
"Mar 3, 2014",42.487
"Mar 4, 2014",38.987
"Mar 5, 2014",49.727
"Mar 6, 2014",45.8
"Mar 7, 2014",64.603
"Mar 8, 2014",55.478
"Mar 9, 2014",69.273
"Mar 10, 2014",52.937
"Mar 11, 2014",69.517
"Mar 12, 2014",63.677
"Mar 13, 2014",64.179
"Mar 14, 2014",59.888
"Mar 15, 2014",80.106
"Mar 16, 2014",90.274
"Mar 17, 2014",71.489
"Mar 18, 2014",87.881
"Mar 19, 2014",72.588
"Mar 20, 2014",58.241
"Mar 21, 2014",76.812
"Mar 22, 2014",83.792
"Mar 23, 2014",62.639
"Mar 24, 2014",58.99
"Mar 25, 2014",71.021
"Mar 26, 2014",91.686
"Mar 27, 2014",99.182
"Mar 28, 2014",73.59
"Mar 29, 2014",62.001
"Mar 30, 2014",79.963
"Mar 31, 2014",85.742
"Apr 1, 2014",96.556
"Apr 2, 2014",103.898
"Apr 3, 2014",83.448
"Apr 4, 2014",70.118
"Apr 5, 2014",77.34
"Apr 6, 2014",78.93
"Apr 7, 2014",80.002
"Apr 8, 2014",64.817
"Apr 9, 2014",62.986
"Apr 10, 2014",81.223
"Apr 11, 2014",73.248
"Apr 12, 2014",101.554
"Apr 13, 2014",97.82
"Apr 14, 2014",85.655
"Apr 15, 2014",78.119
"Apr 16, 2014",87.057
"Apr 17, 2014",76.454
"Apr 18, 2014",0
"Apr 19, 2014",0
"Apr 20, 2014",46.485
"Apr 21, 2014",51.25
"Apr 22, 2014",63.336
"Apr 23, 2014",83.205
"Apr 24, 2014",70.33
"Apr 25, 2014",75.167
"Apr 26, 2014",0
"Apr 27, 2014",86.786
"Apr 28, 2014",81.327
"Apr 29, 2014",72.483
"Apr 30, 2014",73
"May 1, 2014",84.515
"May 2, 2014",49.876
"May 3, 2014",53.432
"May 4, 2014",78.341
"May 5, 2014",84.909
"May 6, 2014",102.678
"May 7, 2014",103.32
"May 8, 2014",72.645
"May 9, 2014",69.915
"May 10, 2014",81.859
"May 11, 2014",118.547
"May 12, 2014",82.135
"May 13, 2014",71.436
"May 14, 2014",92.149
"May 15, 2014",77.281
"May 16, 2014",63.08
"May 17, 2014",86.903
"May 18, 2014",93.936
"May 19, 2014",100.326
"May 20, 2014",99.798
"May 21, 2014",99.361
"May 22, 2014",0
"May 23, 2014",92.439
"May 24, 2014",74.51
"May 25, 2014",66.224
"May 26, 2014",80.361
"May 27, 2014",76.262
"May 28, 2014",69.169
"May 29, 2014",64.165
"May 30, 2014",56.514
"May 31, 2014",73.494
"Jun 1, 2014",80.945
"Jun 2, 2014",72.716
"Jun 3, 2014",75.555
"Jun 4, 2014",90.674
"Jun 5, 2014",85.622
"Jun 6, 2014",91.7
"Jun 7, 2014",92.411
"Jun 8, 2014",86.187
"Jun 9, 2014",75.863
"Jun 10, 2014",74.948
"Jun 11, 2014",93.455
"Jun 12, 2014",89.287
"Jun 13, 2014",0
"Jun 14, 2014",98.661
"Jun 15, 2014",97.774
"Jun 16, 2014",99.567
"Jun 17, 2014",0
"Jun 18, 2014",79.166
"Jun 19, 2014",62.823
"Jun 20, 2014",62.899
"Jun 21, 2014",76.967
"Jun 22, 2014",85.761
"Jun 23, 2014",74.844
"Jun 24, 2014",80.145
"Jun 25, 2014",78.185
"Jun 26, 2014",86.264
"Jun 27, 2014",97.957
"Jun 28, 2014",86.653
"Jun 29, 2014",85.752
"Jun 30, 2014",83.384
"Jul 1, 2014",92.073
"Jul 2, 2014",0
"Jul 3, 2014",0
"Jul 4, 2014",0
"Jul 5, 2014",45.634
"Jul 6, 2014",0
"Jul 7, 2014",0
"Jul 8, 2014",0
"Jul 9, 2014",0
"Jul 10, 2014",0
"Jul 11, 2014",0
"Jul 12, 2014",0
"Jul 13, 2014",0
"Jul 14, 2014",0
"Jul 15, 2014",23.161
"Jul 16, 2014",0
"Jul 17, 2014",33.695
"Jul 18, 2014",33.368
"Jul 19, 2014",33.647
"Jul 20, 2014",33.511
"Jul 21, 2014",27.466
"Jul 22, 2014",0
"Jul 23, 2014",28.403
"Jul 24, 2014",35.926
"Jul 25, 2014",31.747
"Jul 26, 2014",0
"Jul 27, 2014",0
"Jul 28, 2014",0
"Jul 29, 2014",0
"Jul 30, 2014",0
"Jul 31, 2014",0
"Aug 1, 2014",0
"Aug 2, 2014",0
"Aug 3, 2014",0
"Aug 4, 2014",0
"Aug 5, 2014",0
"Aug 6, 2014",20.33
"Aug 7, 2014",18.108
"Aug 8, 2014",20.454
"Aug 9, 2014",0
"Aug 10, 2014",0
"Aug 11, 2014",18.592
"Aug 12, 2014",0
"Aug 13, 2014",0
"Aug 14, 2014",0
"Aug 15, 2014",0
"Aug 16, 2014",0
"Aug 17, 2014",0
"Aug 18, 2014",0
"Aug 19, 2014",0
"Aug 20, 2014",13.727
"Aug 21, 2014",14.684
"Aug 22, 2014",14.747
"Aug 23, 2014",16.417
"Aug 24, 2014",17.369
"Aug 25, 2014",0
"Aug 26, 2014",0
"Aug 27, 2014",12.391
"Aug 28, 2014",15.078
"Aug 29, 2014",17.063
"Aug 30, 2014",15.581
"Aug 31, 2014",23.522
"Sep 1, 2014",25.177
"Sep 2, 2014",27.016
"Sep 3, 2014",26.514
"Sep 4, 2014",0
"Sep 5, 2014",0
"Sep 6, 2014",0
"Sep 7, 2014",23.909
"Sep 8, 2014",0
"Sep 9, 2014",19.185
"Sep 10, 2014",22.938
"Sep 11, 2014",0
"Sep 12, 2014",22.451
"Sep 13, 2014",29.875
"Sep 14, 2014",29.226
"Sep 15, 2014",0
"Sep 16, 2014",0
"Sep 17, 2014",0
"Sep 18, 2014",0
"Sep 19, 2014",0
"Sep 20, 2014",0
"Sep 21, 2014",0
"Sep 22, 2014",0
"Sep 23, 2014",17.814
"Sep 24, 2014",18.419
"Sep 25, 2014",0
"Sep 26, 2014",16.459
"Sep 27, 2014",17.886
"Sep 28, 2014",23.851
"Sep 29, 2014",24.486
"Sep 30, 2014",23.444
"Oct 1, 2014",25.562
"Oct 2, 2014",24.516
"Oct 3, 2014",25.807
"Oct 4, 2014",24.722
"Oct 5, 2014",31.877
"Oct 6, 2014",30.396
"Oct 7, 2014",0
"Oct 8, 2014",0
"Oct 9, 2014",26.475
"Oct 10, 2014",24.182
"Oct 11, 2014",20.24
"Oct 12, 2014",27.023
"Oct 13, 2014",28.081
"Oct 14, 2014",24.457
"Oct 15, 2014",28.188
"Oct 16, 2014",29.446
"Oct 17, 2014",30.603
"Oct 18, 2014",29.165
"Oct 19, 2014",0
"Oct 20, 2014",0
"Oct 21, 2014",24.912
"Oct 22, 2014",22.574
"Oct 23, 2014",18.066
"Oct 24, 2014",19.727
"Oct 25, 2014",21.935
"Oct 26, 2014",27.889
"Oct 27, 2014",31.993
"Oct 28, 2014",24.637
"Oct 29, 2014",22.93
"Oct 30, 2014",26.523
"Oct 31, 2014",38.308
"Nov 1, 2014",40.595
"Nov 2, 2014",0
"Nov 3, 2014",28.515
"Nov 4, 2014",27.209
"Nov 5, 2014",37.08
"Nov 6, 2014",36.331
"Nov 7, 2014",30.204
"Nov 8, 2014",33.371
"Nov 9, 2014",32.105
"Nov 10, 2014",43.373
"Nov 11, 2014",42.002
"Nov 12, 2014",36.401
"Nov 13, 2014",30.659
"Nov 14, 2014",32.953
"Nov 15, 2014",36.276
"Nov 16, 2014",0
"Nov 17, 2014",35.651
"Nov 18, 2014",33.282
"Nov 19, 2014",31.494
"Nov 20, 2014",38.539
"Nov 21, 2014",36.675
"Nov 22, 2014",33.407
"Nov 23, 2014",51.705
"Nov 24, 2014",45.62
"Nov 25, 2014",52.214
"Nov 26, 2014",39.903
"Nov 27, 2014",48.48
"Nov 28, 2014",45.044
"Nov 29, 2014",51.791
"Nov 30, 2014",51.378
"Dec 1, 2014",46.501
"Dec 2, 2014",51.16
"Dec 3, 2014",0
"Dec 4, 2014",0
"Dec 5, 2014",35.795
"Dec 6, 2014",0
"Dec 7, 2014",44.976
"Dec 8, 2014",53.018
"Dec 9, 2014",50.803
"Dec 10, 2014",44.275
"Dec 11, 2014",49.429
"Dec 12, 2014",54.198
"Dec 13, 2014",0
"Dec 14, 2014",47.925
"Dec 15, 2014",40.175
"Dec 16, 2014",42.866
"Dec 17, 2014",0
"Dec 18, 2014",0
"Dec 19, 2014",32.624
"Dec 20, 2014",31.515
"Dec 21, 2014",41.847
"Dec 22, 2014",45.223
"Dec 23, 2014",55.042
"Dec 24, 2014",44.876
"Dec 25, 2014",0
"Dec 26, 2014",50.834
"Dec 27, 2014",36.527
"Dec 28, 2014",34.497
"Dec 29, 2014",40.125
"Dec 30, 2014",49.608
"Dec 31, 2014",0
"Jan 1, 2015",0
"Jan 2, 2015",0
"Jan 3, 2015",44.279
"Jan 4, 2015",35.239
"Jan 5, 2015",44.677
"Jan 6, 2015",41.024
"Jan 7, 2015",45.065
"Jan 8, 2015",0
"Jan 9, 2015",29.544
"Jan 10, 2015",31.701
"Jan 11, 2015",23.287
"Jan 12, 2015",0
"Jan 13, 2015",0
"Jan 14, 2015",26.136
"Jan 15, 2015",32.457
"Jan 16, 2015",38.81
"Jan 17, 2015",29.531
"Jan 18, 2015",29.139
"Jan 19, 2015",29.255
"Jan 20, 2015",35.002
"Jan 21, 2015",43.347
"Jan 22, 2015",0
"Jan 23, 2015",41.394
"Jan 24, 2015",54.252
"Jan 25, 2015",48.634
"Jan 26, 2015",42.05
"Jan 27, 2015",30.57
"Jan 28, 2015",28.959
"Jan 29, 2015",0
"Jan 30, 2015",0
"Jan 31, 2015",0
"Feb 1, 2015",24.422
"Feb 2, 2015",25.41
"Feb 3, 2015",24.839
"Feb 4, 2015",35.577
"Feb 5, 2015",33.39
"Feb 6, 2015",35.596
"Feb 7, 2015",40.735
"Feb 8, 2015",42.764
"Feb 9, 2015",36.418
"Feb 10, 2015",38.537
"Feb 11, 2015",46.032
"Feb 12, 2015",64.394
"Feb 13, 2015",57.814
"Feb 14, 2015",48.92
"Feb 15, 2015",42.528
"Feb 16, 2015",48.153
"Feb 17, 2015",49.326
"Feb 18, 2015",42.255
"Feb 19, 2015",43.77
"Feb 20, 2015",57.965
"Feb 21, 2015",64.454
"Feb 22, 2015",73.887
"Feb 23, 2015",69.235
"Feb 24, 2015",0
"Feb 25, 2015",55.104
"Feb 26, 2015",46.808
"Feb 27, 2015",57.538
"Feb 28, 2015",74.492
"Mar 1, 2015",62.43
"Mar 2, 2015",0
"Mar 3, 2015",0
"Mar 4, 2015",44.539
"Mar 5, 2015",46.444
"Mar 6, 2015",61.164
"Mar 7, 2015",54.245
"Mar 8, 2015",43.774
"Mar 9, 2015",50.429
"Mar 10, 2015",47.954
"Mar 11, 2015",51.131
"Mar 12, 2015",46.989
"Mar 13, 2015",47.162
"Mar 14, 2015",71.19
"Mar 15, 2015",75.217
"Mar 16, 2015",63.221
"Mar 17, 2015",0
"Mar 18, 2015",0
"Mar 19, 2015",0
"Mar 20, 2015",0
"Mar 21, 2015",43.712
"Mar 22, 2015",50.626
"Mar 23, 2015",51.927
"Mar 24, 2015",57.326
"Mar 25, 2015",64.763
"Mar 26, 2015",58.107
"Mar 27, 2015",46.636
"Mar 28, 2015",60.76
"Mar 29, 2015",62.69
"Mar 30, 2015",59.543
"Mar 31, 2015",62.168
"Apr 1, 2015",67.083
"Apr 2, 2015",75.537
"Apr 3, 2015",59.406
"Apr 4, 2015",59.269
"Apr 5, 2015",70.062
"Apr 6, 2015",79.49
"Apr 7, 2015",79.797
"Apr 8, 2015",80.028
"Apr 9, 2015",65.791
"Apr 10, 2015",67.201
"Apr 11, 2015",61.94
"Apr 12, 2015",49.716
"Apr 13, 2015",63.934
"Apr 14, 2015",52.525
"Apr 15, 2015",69.892
"Apr 16, 2015",89.395
"Apr 17, 2015",66.636
"Apr 18, 2015",72.138
"Apr 19, 2015",69.362
"Apr 20, 2015",63.324
"Apr 21, 2015",70.798
"Apr 22, 2015",72.943
"Apr 23, 2015",74.405
"Apr 24, 2015",74.628
"Apr 25, 2015",0
"Apr 26, 2015",0
"Apr 27, 2015",50.647
"Apr 28, 2015",59.636
"Apr 29, 2015",60.716
"Apr 30, 2015",50.44
"May 1, 2015",58.319
"May 2, 2015",63.422
"May 3, 2015",64.151
"May 4, 2015",0
"May 5, 2015",67.23
"May 6, 2015",63.347
"May 7, 2015",66.667
"May 8, 2015",82.848
"May 9, 2015",71.202
"May 10, 2015",56.518
"May 11, 2015",62.455
"May 12, 2015",65.195
"May 13, 2015",57.525
"May 14, 2015",0
"May 15, 2015",81.333
"May 16, 2015",66.584
"May 17, 2015",46.346
"May 18, 2015",60.951
"May 19, 2015",64.466
"May 20, 2015",61.746
"May 21, 2015",70.341
"May 22, 2015",79.022
"May 23, 2015",71.704
"May 24, 2015",64.403
"May 25, 2015",66.329
"May 26, 2015",58.566
"May 27, 2015",64.446
"May 28, 2015",63.631
"May 29, 2015",64.04
"May 30, 2015",60.741
"May 31, 2015",53.442
"Jun 1, 2015",69.45
"Jun 2, 2015",82.702
"Jun 3, 2015",79.445
"Jun 4, 2015",79.867
"Jun 5, 2015",69.891
"Jun 6, 2015",75.782
"Jun 7, 2015",68.422
"Jun 8, 2015",0
"Jun 9, 2015",56.731
"Jun 10, 2015",59.034
"Jun 11, 2015",63.869
"Jun 12, 2015",66.399
"Jun 13, 2015",67.254
"Jun 14, 2015",68.131
"Jun 15, 2015",61.627
"Jun 16, 2015",51.316
"Jun 17, 2015",53.885
"Jun 18, 2015",73.925
"Jun 19, 2015",72.764
"Jun 20, 2015",84.669
"Jun 21, 2015",88.71
"Jun 22, 2015",0
"Jun 23, 2015",74.562
"Jun 24, 2015",64.914
"Jun 25, 2015",0
"Jun 26, 2015",0
"Jun 27, 2015",48.768
"Jun 28, 2015",57.879
"Jun 29, 2015",0
"Jun 30, 2015",45.38
"Jul 1, 2015",45.724
"Jul 2, 2015",0
"Jul 3, 2015",0
"Jul 4, 2015",0
"Jul 5, 2015",0
"Jul 6, 2015",44.046
"Jul 7, 2015",41.34
"Jul 8, 2015",42.116
"Jul 9, 2015",49.753
"Jul 10, 2015",0
"Jul 11, 2015",0
"Jul 12, 2015",0
"Jul 13, 2015",0
"Jul 14, 2015",0
"Jul 15, 2015",26.843
"Jul 16, 2015",0
"Jul 17, 2015",0
"Jul 18, 2015",0
"Jul 19, 2015",33.267
"Jul 20, 2015",37.616
"Jul 21, 2015",0
"Jul 22, 2015",0
"Jul 23, 2015",0
"Jul 24, 2015",0
"Jul 25, 2015",34.06
"Jul 26, 2015",37.85
"Jul 27, 2015",0
"Jul 28, 2015",0
"Jul 29, 2015",0
"Jul 30, 2015",0
"Jul 31, 2015",0
"Aug 1, 2015",0
"Aug 2, 2015",0
"Aug 3, 2015",25.399
"Aug 4, 2015",29.745
"Aug 5, 2015",33.419
"Aug 6, 2015",0
"Aug 7, 2015",0
"Aug 8, 2015",0
"Aug 9, 2015",0
"Aug 10, 2015",0
"Aug 11, 2015",0
"Aug 12, 2015",24.578
"Aug 13, 2015",24.952
"Aug 14, 2015",25.585
"Aug 15, 2015",0
"Aug 16, 2015",0
"Aug 17, 2015",0
"Aug 18, 2015",29.695
"Aug 19, 2015",29.938
"Aug 20, 2015",0
"Aug 21, 2015",0
"Aug 22, 2015",0
"Aug 23, 2015",0
"Aug 24, 2015",0
"Aug 25, 2015",0
"Aug 26, 2015",0
"Aug 27, 2015",0
"Aug 28, 2015",0
"Aug 29, 2015",0
"Aug 30, 2015",0
"Aug 31, 2015",0
"Sep 1, 2015",21.284
"Sep 2, 2015",0
"Sep 3, 2015",0
"Sep 4, 2015",0
"Sep 5, 2015",0
"Sep 6, 2015",19.429
"Sep 7, 2015",0
"Sep 8, 2015",25.511
"Sep 9, 2015",0
"Sep 10, 2015",0
"Sep 11, 2015",23.434
"Sep 12, 2015",23.21
"Sep 13, 2015",26.427
"Sep 14, 2015",30.774
"Sep 15, 2015",35.603
"Sep 16, 2015",33.903
"Sep 17, 2015",0
"Sep 18, 2015",0
"Sep 19, 2015",0
"Sep 20, 2015",0
"Sep 21, 2015",0
"Sep 22, 2015",0
"Sep 23, 2015",16.496
"Sep 24, 2015",20.466
"Sep 25, 2015",30.183
"Sep 26, 2015",32.473
"Sep 27, 2015",23.907
"Sep 28, 2015",33.592
"Sep 29, 2015",30.132
"Sep 30, 2015",29.237
"Oct 1, 2015",28.908
"Oct 2, 2015",35.814
"Oct 3, 2015",0
"Oct 4, 2015",0
"Oct 5, 2015",0
"Oct 6, 2015",0
"Oct 7, 2015",0
"Oct 8, 2015",23.576
"Oct 9, 2015",34.764
"Oct 10, 2015",33.854
"Oct 11, 2015",25.322
"Oct 12, 2015",33.483
"Oct 13, 2015",34.243
"Oct 14, 2015",29.824
"Oct 15, 2015",0
"Oct 16, 2015",0
"Oct 17, 2015",0
"Oct 18, 2015",31.223
"Oct 19, 2015",38.602
"Oct 20, 2015",0
"Oct 21, 2015",0
"Oct 22, 2015",23.495
"Oct 23, 2015",24.804
"Oct 24, 2015",31.314
"Oct 25, 2015",37.376
"Oct 26, 2015",30.438
"Oct 27, 2015",36.411
"Oct 28, 2015",40.503
"Oct 29, 2015",0
"Oct 30, 2015",0
"Oct 31, 2015",32.412
"Nov 1, 2015",27.178
"Nov 2, 2015",32.587
"Nov 3, 2015",0
"Nov 4, 2015",0
"Nov 5, 2015",36.904
"Nov 6, 2015",29.724
"Nov 7, 2015",42.607
"Nov 8, 2015",46.58
"Nov 9, 2015",34.924
"Nov 10, 2015",49.727
"Nov 11, 2015",49.298
"Nov 12, 2015",50.143
"Nov 13, 2015",48.445
"Nov 14, 2015",41.059
"Nov 15, 2015",0
"Nov 16, 2015",0
"Nov 17, 2015",52.81
"Nov 18, 2015",40.08
"Nov 19, 2015",40.042
"Nov 20, 2015",36.447
"Nov 21, 2015",46.903
"Nov 22, 2015",50.356
"Nov 23, 2015",40.924
"Nov 24, 2015",46.952
"Nov 25, 2015",0
"Nov 26, 2015",0
"Nov 27, 2015",43.866
"Nov 28, 2015",40.508
"Nov 29, 2015",38.248
"Nov 30, 2015",37.18
"Dec 1, 2015",36.839
"Dec 2, 2015",44.213
"Dec 3, 2015",50.92
"Dec 4, 2015",48.217
"Dec 5, 2015",46.72
"Dec 6, 2015",55.079
"Dec 7, 2015",54.846
"Dec 8, 2015",44.968
"Dec 9, 2015",49.384
"Dec 10, 2015",57.343
"Dec 11, 2015",0
"Dec 12, 2015",0
"Dec 13, 2015",65.782
"Dec 14, 2015",0
"Dec 15, 2015",53.596
"Dec 16, 2015",36.296
"Dec 17, 2015",41.55
"Dec 18, 2015",48.684
"Dec 19, 2015",54.028
"Dec 20, 2015",66.173
"Dec 21, 2015",46.845
"Dec 22, 2015",0
"Dec 23, 2015",68.7
"Dec 24, 2015",58.557
"Dec 25, 2015",55.937
"Dec 26, 2015",0
"Dec 27, 2015",55.127
"Dec 28, 2015",37.94
"Dec 29, 2015",41.557
"Dec 30, 2015",35.632
"Dec 31, 2015",35.025
"Jan 1, 2016",44.296
"Jan 2, 2016",40.695
"Jan 3, 2016",42.689
"Jan 4, 2016",0
"Jan 5, 2016",0
"Jan 6, 2016",44.239
"Jan 7, 2016",0
"Jan 8, 2016",0
"Jan 9, 2016",23.314
"Jan 10, 2016",0
"Jan 11, 2016",21.481
"Jan 12, 2016",27.224
"Jan 13, 2016",25.53
"Jan 14, 2016",32.303
"Jan 15, 2016",0
"Jan 16, 2016",29.208
"Jan 17, 2016",29.316
"Jan 18, 2016",28.331
"Jan 19, 2016",35.811
"Jan 20, 2016",42.786
"Jan 21, 2016",37.16
"Jan 22, 2016",38.513
"Jan 23, 2016",39.304
"Jan 24, 2016",54.192
"Jan 25, 2016",41.988
"Jan 26, 2016",45.026
"Jan 27, 2016",41.797
"Jan 28, 2016",35.038
"Jan 29, 2016",38.447
"Jan 30, 2016",59.586
"Jan 31, 2016",0
"Feb 1, 2016",77.233
"Feb 2, 2016",72.441
"Feb 3, 2016",43.262
"Feb 4, 2016",60.04
"Feb 5, 2016",56.58
"Feb 6, 2016",62.248
"Feb 7, 2016",56.864
"Feb 8, 2016",64.887
"Feb 9, 2016",64.336
"Feb 10, 2016",53.686
"Feb 11, 2016",43.168
"Feb 12, 2016",0
"Feb 13, 2016",0
"Feb 14, 2016",52.163
"Feb 15, 2016",48.489
"Feb 16, 2016",47.586
"Feb 17, 2016",55.89
"Feb 18, 2016",0
"Feb 19, 2016",0
"Feb 20, 2016",43.448
"Feb 21, 2016",52.302
"Feb 22, 2016",81.661
"Feb 23, 2016",67.293
"Feb 24, 2016",61.132
"Feb 25, 2016",54.987
"Feb 26, 2016",50.637
"Feb 27, 2016",50.494
"Feb 28, 2016",53.375
"Feb 29, 2016",54.877
"Mar 1, 2016",49.522
"Mar 2, 2016",65.26
"Mar 3, 2016",54.47
"Mar 4, 2016",67.383
"Mar 5, 2016",71.792
"Mar 6, 2016",80.087
"Mar 7, 2016",0
"Mar 8, 2016",0
"Mar 9, 2016",58.713
"Mar 10, 2016",50.826
"Mar 11, 2016",61.069
"Mar 12, 2016",81.162
"Mar 13, 2016",67.011
"Mar 14, 2016",71.389
"Mar 15, 2016",60.258
"Mar 16, 2016",56.816
"Mar 17, 2016",68.035
"Mar 18, 2016",73.705
"Mar 19, 2016",58.981
"Mar 20, 2016",65.575
"Mar 21, 2016",62.747
"Mar 22, 2016",106.069
"Mar 23, 2016",94.449
"Mar 24, 2016",63.129
"Mar 25, 2016",86.104
"Mar 26, 2016",88.574
"Mar 27, 2016",68.742
"Mar 28, 2016",95.075
"Mar 29, 2016",112.386
"Mar 30, 2016",75.965
"Mar 31, 2016",56.661
"Apr 1, 2016",64.808
"Apr 2, 2016",61.174
"Apr 3, 2016",52.699
"Apr 4, 2016",52.498
"Apr 5, 2016",67.227
"Apr 6, 2016",73.319
"Apr 7, 2016",66.321
"Apr 8, 2016",0
"Apr 9, 2016",63.575
"Apr 10, 2016",0
"Apr 11, 2016",0
"Apr 12, 2016",0
"Apr 13, 2016",43.049
"Apr 14, 2016",53.336
"Apr 15, 2016",85.796
"Apr 16, 2016",76.429
"Apr 17, 2016",44.916
"Apr 18, 2016",60.299
"Apr 19, 2016",55.213
"Apr 20, 2016",61.691
"Apr 21, 2016",59.688
"Apr 22, 2016",72.929
"Apr 23, 2016",85.797
"Apr 24, 2016",82.921
"Apr 25, 2016",101.084
"Apr 26, 2016",82.151
"Apr 27, 2016",73.565
"Apr 28, 2016",103.02
"Apr 29, 2016",76.524
"Apr 30, 2016",76.949
"May 1, 2016",66.371
"May 2, 2016",59.801
"May 3, 2016",46.848
"May 4, 2016",78.984
"May 5, 2016",85.679
"May 6, 2016",98.532
"May 7, 2016",69.638
"May 8, 2016",73.145
"May 9, 2016",67.181
"May 10, 2016",65.877
"May 11, 2016",59.151
"May 12, 2016",54.312
"May 13, 2016",62.197
"May 14, 2016",58.348
"May 15, 2016",93.633
"May 16, 2016",93.507
"May 17, 2016",77.272
"May 18, 2016",65.575
"May 19, 2016",56.206
"May 20, 2016",78.051
"May 21, 2016",86.956
"May 22, 2016",85.56
"May 23, 2016",88.132
"May 24, 2016",90.305
"May 25, 2016",95.974
"May 26, 2016",83.836
"May 27, 2016",67.607
"May 28, 2016",78.968
"May 29, 2016",80.266
"May 30, 2016",0
"May 31, 2016",69.568
"Jun 1, 2016",56.676
"Jun 2, 2016",77.682
"Jun 3, 2016",95.829
"Jun 4, 2016",69.562
"Jun 5, 2016",61.531
"Jun 6, 2016",72.591
"Jun 7, 2016",80.724
"Jun 8, 2016",0
"Jun 9, 2016",0
"Jun 10, 2016",64.785
"Jun 11, 2016",0
"Jun 12, 2016",58.002
"Jun 13, 2016",66.069
"Jun 14, 2016",62.658
"Jun 15, 2016",72.048
"Jun 16, 2016",69.433
"Jun 17, 2016",70.751
"Jun 18, 2016",76.704
"Jun 19, 2016",61.951
"Jun 20, 2016",67.544
"Jun 21, 2016",54.073
"Jun 22, 2016",83.43
"Jun 23, 2016",77.56
"Jun 24, 2016",0
"Jun 25, 2016",0
"Jun 26, 2016",0
"Jun 27, 2016",53.397
"Jun 28, 2016",56.759
"Jun 29, 2016",0
"Jun 30, 2016",0
"Jul 1, 2016",0
"Jul 2, 2016",0
"Jul 3, 2016",48.361
"Jul 4, 2016",50.676
"Jul 5, 2016",49.241
"Jul 6, 2016",0
"Jul 7, 2016",0
"Jul 8, 2016",54.418
"Jul 9, 2016",55.496
"Jul 10, 2016",65.469
"Jul 11, 2016",65.625
"Jul 12, 2016",62.443
"Jul 13, 2016",61.942
"Jul 14, 2016",64.345
"Jul 15, 2016",68.853
"Jul 16, 2016",0
"Jul 17, 2016",0
"Jul 18, 2016",0
"Jul 19, 2016",0
"Jul 20, 2016",0
"Jul 21, 2016",0
"Jul 22, 2016",36.226
"Jul 23, 2016",45.983
"Jul 24, 2016",0
"Jul 25, 2016",0
"Jul 26, 2016",0
"Jul 27, 2016",0
"Jul 28, 2016",27.941
"Jul 29, 2016",31.032
"Jul 30, 2016",0
"Jul 31, 2016",0
"Aug 1, 2016",0
"Aug 2, 2016",0
"Aug 3, 2016",0
"Aug 4, 2016",0
"Aug 5, 2016",0
"Aug 6, 2016",0
"Aug 7, 2016",0
"Aug 8, 2016",0
"Aug 9, 2016",0
"Aug 10, 2016",0
"Aug 11, 2016",22.603
"Aug 12, 2016",21.651
